COD_PRODUCTO,COD_CATEGORIA,COD_CLIENTE,COD_PAIS,COD_VENDEDOR,COD_SUCURSAL,Fecha,Cantidad_Vendida,Monto_Vendido,Precio,Comision_Comercial
P00017,C00003,CLI00107,COL,V00046,SUC00019,15/10/2020,34,350.000,"10294,11765",59.500
P00017,C00003,CLI00295,ESP,V00063,SUC00027,13/8/2019,50,510.000,10200,102.000
P00017,C00003,CLI00295,MEX,V00021,SUC00064,16/9/2016,26,270.000,"10384,61538",24.300
P00017,C00003,CLI00295,MEX,V00021,SUC00064,16/9/2020,26,270.000,"10384,61538",24.300
P00017,C00003,CLI00295,PAR,V00025,SUC00049,4/10/2019,17,180.000,"10588,23529",14.400
P00017,C00003,CLI00295,PER,V00040,SUC00061,7/9/2016,46,470.000,"10217,3913",89.300
P00017,C00003,CLI00295,PER,V00040,SUC00061,15/3/2019,21,230.000,"10952,38095",16.100
P00017,C00003,CLI00295,PER,V00040,SUC00061,7/9/2020,46,470.000,"10217,3913",89.300
P00017,C00003,CLI00307,COL,V00031,SUC00054,17/12/2018,27,280.000,"10370,37037",42.000
P00017,C00003,CLI00307,HON,V00020,SUC00032,28/10/2018,20,210.000,10500,18.900
P00017,C00003,CLI00572,GUA,V00011,SUC00028,28/4/2017,42,690.000,"16428,57143",110.400
P00017,C00003,CLI00572,GUA,V00015,SUC00004,21/5/2017,50,530.000,10600,42.400
P00017,C00003,CLI00572,HON,V00006,SUC00030,20/5/2016,34,360.000,"10588,23529",68.400
P00017,C00003,CLI00572,HON,V00006,SUC00030,20/5/2020,34,360.000,"10588,23529",68.400
P00017,C00003,CLI00071,PER,V00038,SUC00035,2/10/2017,23,240.000,"10434,78261",14.400
P00017,C00003,CLI00363,CRI,V00001,SUC00031,14/3/2019,18,240.000,"13333,33333",33.600
P00017,C00003,CLI00613,ESP,V00061,SUC00014,28/10/2019,38,430.000,"11315,78947",51.600
P00017,C00003,CLI00791,COL,V00051,SUC00001,19/9/2018,12,130.000,"10833,33333","0,78"
P00017,C00003,CLI00791,COL,V00051,SUC00001,19/9/2021,12,130.000,"10833,33333","0,78"
P00017,C00003,CLI00791,GUA,V00056,SUC00017,12/9/2016,40,420.000,10500,84.000
P00017,C00003,CLI00791,GUA,V00056,SUC00017,12/9/2020,40,420.000,10500,84.000
P00017,C00003,CLI00168,ARG,V00042,SUC00043,25/6/2018,20,210.000,10500,39.900
P00017,C00003,CLI00168,ARG,V00042,SUC00043,25/6/2021,20,210.000,10500,39.900
P00017,C00003,CLI00168,ESP,V00061,SUC00014,4/12/2018,34,400.000,"11764,70588",60.000
P00017,C00003,CLI00168,MEX,V00014,SUC00048,17/4/2018,47,660.000,"14042,55319",92.400
P00017,C00003,CLI00168,MEX,V00014,SUC00048,17/4/2021,47,660.000,"14042,55319",92.400
P00017,C00003,CLI00168,PAR,V00044,SUC00042,25/6/2018,47,760.000,"16170,21277",114.000
P00017,C00003,CLI00168,PAR,V00044,SUC00042,25/6/2021,47,760.000,"16170,21277",114.000
P00017,C00003,CLI00168,DOM,V00054,SUC00040,7/7/2019,30,310.000,"10333,33333",24.800
P00017,C00003,CLI00546,CHI,V00008,SUC00033,24/9/2017,45,460.000,"10222,22222",64.400
P00017,C00003,CLI00546,MEX,V00014,SUC00048,12/4/2016,34,360.000,"10588,23529",32.400
P00017,C00003,CLI00546,MEX,V00014,SUC00048,12/4/2020,34,360.000,"10588,23529",32.400
P00017,C00003,CLI00137,URU,V00065,SUC00039,13/1/2017,50,1.300.000,26000,143.000
P00017,C00003,CLI00137,URU,V00049,SUC00063,13/10/2017,1,50.000,50000,"0,95"
P00017,C00003,CLI00308,ESP,V00045,SUC00008,6/9/2016,7,90.000,"12857,14286","0,99"
P00017,C00003,CLI00308,ESP,V00045,SUC00008,6/9/2020,7,90.000,"12857,14286","0,99"
P00017,C00003,CLI00039,GUA,V00005,SUC00013,2/1/2016,3,40.000,"13333,33333","0,24"
P00017,C00003,CLI00039,GUA,V00005,SUC00013,2/11/2019,3,40.000,"13333,33333","0,24"
P00017,C00003,CLI00039,PER,V00009,SUC00055,1/4/2017,34,420.000,"12352,94118",50.400
P00017,C00003,CLI00219,PAR,V00044,SUC00042,23/5/2017,19,260.000,"13684,21053",39.000
P00017,C00003,CLI00367,MEX,V00048,SUC00053,24/1/2018,18,190.000,"10555,55556",26.600
P00017,C00003,CLI00367,MEX,V00048,SUC00053,24/1/2021,18,190.000,"10555,55556",26.600
P00017,C00003,CLI00526,ECU,V00007,SUC00002,3/6/2019,22,230.000,"10454,54545",32.200
P00017,C00003,CLI00526,PAR,V00025,SUC00049,7/9/2018,46,470.000,"10217,3913",79.900
P00017,C00003,CLI00526,PAR,V00025,SUC00049,7/9/2021,46,470.000,"10217,3913",79.900
P00017,C00003,CLI00614,PAR,V00025,SUC00049,8/3/2018,40,420.000,10500,71.400
P00017,C00003,CLI00614,PAR,V00025,SUC00049,8/3/2021,40,420.000,10500,71.400
P00017,C00003,CLI00510,ECU,V00050,SUC00023,17/8/2018,10,110.000,11000,11.000
P00017,C00003,CLI00510,ECU,V00050,SUC00023,17/8/2021,10,110.000,11000,11.000
P00017,C00003,CLI00271,ARG,V00058,SUC00024,5/3/2016,44,480.000,"10909,09091",72.000
P00017,C00003,CLI00271,ARG,V00058,SUC00024,4/1/2020,44,480.000,"10909,09091",72.000
P00017,C00003,CLI00271,ARG,V00058,SUC00024,5/3/2020,44,480.000,"10909,09091",72.000
P00017,C00003,CLI00271,CHI,V00062,SUC00020,8/3/2018,12,130.000,"10833,33333",13.000
P00017,C00003,CLI00271,CHI,V00062,SUC00020,8/3/2021,12,130.000,"10833,33333",13.000
P00017,C00003,CLI00271,CHI,V00008,SUC00033,3/12/2018,7,80.000,"11428,57143","0,88"
P00017,C00003,CLI00271,ECU,V00064,SUC00060,27/5/2019,36,370.000,"10277,77778",18.500
P00017,C00003,CLI00271,ECU,V00007,SUC00002,17/12/2018,26,280.000,"10769,23077",44.800
P00017,C00003,CLI00271,DOM,V00004,SUC00041,18/11/2016,37,460.000,"12432,43243",32.200
P00017,C00003,CLI00374,ARG,V00042,SUC00043,6/8/2016,45,460.000,"10222,22222",59.800
P00017,C00003,CLI00374,ARG,V00042,SUC00043,6/8/2020,45,460.000,"10222,22222",59.800
P00017,C00003,CLI00374,ECU,V00064,SUC00060,15/5/2016,45,630.000,14000,81.900
P00017,C00003,CLI00374,ECU,V00064,SUC00060,15/5/2020,45,630.000,14000,81.900
P00017,C00003,CLI00374,HON,V00057,SUC00015,4/8/2017,41,420.000,"10243,90244",58.800
P00017,C00003,CLI00374,PAR,V00044,SUC00042,15/5/2016,50,680.000,13600,88.400
P00017,C00003,CLI00374,PAR,V00044,SUC00042,15/5/2020,50,680.000,13600,88.400
P00017,C00003,CLI00374,DOM,V00028,SUC00044,30/11/2018,40,570.000,14250,34.200
P00017,C00003,CLI00374,DOM,V00028,SUC00044,30/11/2020,40,570.000,14250,34.200
P00017,C00003,CLI00041,ARG,V00058,SUC00024,8/11/2018,33,350.000,"10606,06061",56.000
P00017,C00003,CLI00041,ARG,V00058,SUC00024,8/11/2020,33,350.000,"10606,06061",56.000
P00017,C00003,CLI00041,CRI,V00003,SUC00026,15/9/2018,36,370.000,"10277,77778",48.100
P00017,C00003,CLI00041,CRI,V00003,SUC00026,15/9/2021,36,370.000,"10277,77778",48.100
P00017,C00003,CLI00041,MEX,V00048,SUC00053,21/5/2019,7,180.000,"25714,28571",30.600
P00017,C00003,CLI00580,ESP,V00045,SUC00008,13/2/2019,1,180.000,180000,21.600
P00017,C00003,CLI00580,GUA,V00015,SUC00004,17/7/2019,11,170.000,"15454,54545",10.200
P00017,C00003,CLI00580,GUA,V00005,SUC00013,17/7/2019,47,550.000,"11702,12766",60.500
P00017,C00003,CLI00580,PAR,V00002,SUC00047,13/2/2019,32,360.000,11250,61.200
P00017,C00003,CLI00549,PER,V00037,SUC00010,21/6/2017,8,90.000,11250,13.500
P00017,C00003,CLI00549,PER,V00037,SUC00010,21/6/2020,8,90.000,11250,13.500
P00017,C00003,CLI00668,GUA,V00016,SUC00007,20/3/2018,50,530.000,10600,47.700
P00017,C00003,CLI00668,GUA,V00016,SUC00007,20/3/2021,50,530.000,10600,47.700
P00017,C00003,CLI00547,ECU,V00050,SUC00023,25/5/2016,12,130.000,"10833,33333",19.500
P00017,C00003,CLI00547,ECU,V00050,SUC00023,25/5/2020,12,130.000,"10833,33333",19.500
P00017,C00003,CLI00547,ECU,V00064,SUC00060,5/2/2019,46,510.000,"11086,95652",76.500
P00017,C00003,CLI00413,ESP,V00012,SUC00050,10/9/2018,5,60.000,12000,"0,9"
P00017,C00003,CLI00413,ESP,V00012,SUC00050,10/9/2021,5,60.000,12000,"0,9"
P00017,C00003,CLI00179,PAR,V00044,SUC00042,30/11/2016,21,250.000,"11904,7619",35.000
P00017,C00003,CLI00179,DOM,V00028,SUC00044,8/1/2019,23,250.000,"10869,56522",25.000
P00017,C00003,CLI00179,URU,V00049,SUC00063,8/1/2019,36,380.000,"10555,55556",64.600
P00017,C00003,CLI00070,CHI,V00008,SUC00033,18/8/2016,50,580.000,11600,69.600
P00017,C00003,CLI00070,CHI,V00008,SUC00033,18/8/2020,50,580.000,11600,69.600
P00017,C00003,CLI00070,PER,V00037,SUC00010,22/7/2016,9,110.000,"12222,22222",11.000
P00017,C00003,CLI00065,PAR,V00025,SUC00049,8/5/2018,19,220.000,"11578,94737",19.800
P00017,C00003,CLI00065,PAR,V00025,SUC00049,8/5/2021,19,220.000,"11578,94737",19.800
P00017,C00003,CLI00795,ECU,V00036,SUC00029,19/5/2017,48,500.000,"10416,66667",85.000
P00017,C00003,CLI00053,PAR,V00044,SUC00042,13/3/2018,20,210.000,10500,27.300
P00017,C00003,CLI00053,PAR,V00044,SUC00042,13/3/2021,20,210.000,10500,27.300
P00017,C00003,CLI00053,DOM,V00054,SUC00040,24/4/2016,13,140.000,"10769,23077",25.200
P00017,C00003,CLI00053,DOM,V00054,SUC00040,24/4/2020,13,140.000,"10769,23077",25.200
P00017,C00003,CLI00301,COL,V00018,SUC00038,9/10/2018,1,20.000,20000,"0,32"
P00017,C00003,CLI00301,CRI,V00001,SUC00031,9/10/2018,42,560.000,"13333,33333",72.800
P00017,C00003,CLI00534,MEX,V00047,SUC00056,4/12/2017,5,60.000,12000,"0,84"
P00017,C00003,CLI00534,MEX,V00047,SUC00056,4/12/2020,5,60.000,12000,"0,84"
P00017,C00003,CLI00719,GUA,V00016,SUC00007,20/5/2016,25,320.000,12800,51.200
P00017,C00003,CLI00719,GUA,V00016,SUC00007,20/5/2020,25,320.000,12800,51.200
P00017,C00003,CLI00719,DOM,V00059,SUC00011,11/6/2018,22,230.000,"10454,54545",18.400
P00017,C00003,CLI00719,DOM,V00059,SUC00011,11/6/2021,22,230.000,"10454,54545",18.400
P00017,C00003,CLI00326,HON,V00006,SUC00030,15/9/2016,31,330.000,"10645,16129",62.700
P00017,C00003,CLI00326,HON,V00006,SUC00030,15/9/2020,31,330.000,"10645,16129",62.700
P00017,C00003,CLI00359,ESP,V00063,SUC00027,12/7/2019,45,480.000,"10666,66667",96.000
P00017,C00003,CLI00359,HON,V00020,SUC00032,22/1/2017,12,150.000,12500,13.500
P00017,C00003,CLI00598,CHI,V00052,SUC00003,9/5/2017,19,200.000,"10526,31579",18.000
P00017,C00003,CLI00598,COL,V00039,SUC00012,10/2/2016,22,230.000,"10454,54545",23.000
P00017,C00003,CLI00598,COL,V00039,SUC00012,11/12/2019,22,230.000,"10454,54545",23.000
P00017,C00003,CLI00598,COL,V00039,SUC00012,10/2/2020,22,230.000,"10454,54545",23.000
P00017,C00003,CLI00598,ECU,V00007,SUC00002,16/2/2016,37,400.000,"10810,81081",20.000
P00017,C00003,CLI00598,ECU,V00007,SUC00002,17/12/2019,37,400.000,"10810,81081",20.000
P00017,C00003,CLI00598,ECU,V00007,SUC00002,16/2/2020,37,400.000,"10810,81081",20.000
P00017,C00003,CLI00598,ESP,V00026,SUC00046,20/2/2017,36,430.000,"11944,44444",30.100
P00017,C00003,CLI00598,PER,V00009,SUC00055,16/3/2018,4,50.000,12500,"0,25"
P00017,C00003,CLI00598,PER,V00009,SUC00055,16/3/2021,4,50.000,12500,"0,25"
P00017,C00003,CLI00598,PER,V00040,SUC00061,12/4/2018,40,410.000,10250,36.900
P00017,C00003,CLI00598,PER,V00040,SUC00061,12/4/2021,40,410.000,10250,36.900
P00017,C00003,CLI00503,ECU,V00036,SUC00029,2/7/2016,50,520.000,10400,83.200
P00017,C00003,CLI00503,ESP,V00061,SUC00014,10/11/2017,25,280.000,11200,39.200
P00017,C00003,CLI00646,COL,V00039,SUC00012,22/1/2017,1,20.000,20000,"0,22"
P00017,C00003,CLI00646,CRI,V00060,SUC00022,11/9/2019,34,350.000,"10294,11765",63.000
P00017,C00003,CLI00646,ECU,V00029,SUC00025,8/3/2017,50,620.000,12400,31.000
P00017,C00003,CLI00646,ECU,V00029,SUC00025,25/5/2018,48,500.000,"10416,66667",100.000
P00017,C00003,CLI00646,ECU,V00029,SUC00025,25/5/2021,48,500.000,"10416,66667",100.000
P00017,C00003,CLI00753,ESP,V00045,SUC00008,4/7/2016,39,480.000,"12307,69231",62.400
P00017,C00003,CLI00740,HON,V00020,SUC00032,8/1/2017,19,200.000,"10526,31579",22.000
P00017,C00003,CLI00550,COL,V00051,SUC00001,10/7/2019,41,440.000,"10731,70732",70.400
P00017,C00003,CLI00550,GUA,V00016,SUC00007,5/3/2018,49,1.920.000,"39183,67347",249.600
P00017,C00003,CLI00550,GUA,V00016,SUC00007,5/3/2021,49,1.920.000,"39183,67347",249.600
P00017,C00003,CLI00786,CHI,V00052,SUC00003,17/8/2018,11,120.000,"10909,09091","0,6"
P00017,C00003,CLI00786,CHI,V00052,SUC00003,17/8/2021,11,120.000,"10909,09091","0,6"
P00017,C00003,CLI00786,CRI,V00001,SUC00031,11/4/2016,44,570.000,"12954,54545",57.000
P00017,C00003,CLI00786,CRI,V00001,SUC00031,11/4/2020,44,570.000,"12954,54545",57.000
P00017,C00003,CLI00590,CHI,V00008,SUC00033,25/8/2016,47,720.000,"15319,14894",50.400
P00017,C00003,CLI00590,CHI,V00008,SUC00033,25/8/2020,47,720.000,"15319,14894",50.400
P00017,C00003,CLI00590,CRI,V00022,SUC00037,8/6/2017,17,370.000,"21764,70588",22.200
P00017,C00003,CLI00590,CRI,V00022,SUC00037,8/6/2020,17,370.000,"21764,70588",22.200
P00017,C00003,CLI00590,CRI,V00060,SUC00022,8/6/2017,24,250.000,"10416,66667",17.500
P00017,C00003,CLI00590,CRI,V00060,SUC00022,8/6/2020,24,250.000,"10416,66667",17.500
P00017,C00003,CLI00590,ECU,V00029,SUC00025,28/12/2016,6,70.000,"11666,66667",11.900
P00017,C00003,CLI00590,ESP,V00061,SUC00014,3/9/2018,7,80.000,"11428,57143",12.800
P00017,C00003,CLI00590,ESP,V00061,SUC00014,3/9/2021,7,80.000,"11428,57143",12.800
P00017,C00003,CLI00590,PER,V00040,SUC00061,8/6/2017,18,190.000,"10555,55556",38.000
P00017,C00003,CLI00590,PER,V00040,SUC00061,8/6/2020,18,190.000,"10555,55556",38.000
P00017,C00003,CLI00590,URU,V00010,SUC00034,1/11/2016,25,260.000,10400,36.400
P00017,C00003,CLI00166,MEX,V00014,SUC00048,6/1/2017,25,260.000,10400,18.200
P00017,C00003,CLI00189,CHI,V00052,SUC00003,29/6/2019,46,1.200.000,"26086,95652",240.000
P00017,C00003,CLI00189,MEX,V00021,SUC00064,15/7/2016,40,410.000,10250,77.900
P00017,C00003,CLI00189,MEX,V00048,SUC00053,24/10/2017,7,180.000,"25714,28571",34.200
P00017,C00003,CLI00764,ESP,V00026,SUC00046,7/12/2018,45,480.000,"10666,66667",67.200
P00017,C00003,CLI00079,CRI,V00022,SUC00037,27/1/2019,21,870.000,"41428,57143",139.200
P00017,C00003,CLI00079,ECU,V00064,SUC00060,16/2/2016,28,300.000,"10714,28571",30.000
P00017,C00003,CLI00079,ECU,V00064,SUC00060,17/12/2019,28,300.000,"10714,28571",30.000
P00017,C00003,CLI00079,ECU,V00064,SUC00060,16/2/2020,28,300.000,"10714,28571",30.000
P00017,C00003,CLI00745,CHI,V00023,SUC00059,9/10/2016,10,210.000,21000,37.800
P00017,C00003,CLI00745,CHI,V00023,SUC00059,9/10/2020,10,210.000,21000,37.800
P00017,C00003,CLI00261,PAR,V00043,SUC00009,14/2/2018,27,300.000,"11111,11111",30.000
P00017,C00003,CLI00261,PAR,V00043,SUC00009,14/2/2021,27,300.000,"11111,11111",30.000
P00017,C00003,CLI00063,CHI,V00052,SUC00003,17/4/2019,42,430.000,"10238,09524",30.100
P00017,C00003,CLI00063,PAR,V00044,SUC00042,16/9/2016,50,2.510.000,50200,276.100
P00017,C00003,CLI00063,PAR,V00044,SUC00042,16/9/2020,50,2.510.000,50200,276.100
P00017,C00003,CLI00642,CHI,V00030,SUC00051,5/4/2016,26,310.000,"11923,07692",55.800
P00017,C00003,CLI00642,CHI,V00030,SUC00051,5/4/2020,26,310.000,"11923,07692",55.800
P00017,C00003,CLI00642,CRI,V00060,SUC00022,30/11/2017,24,290.000,"12083,33333",34.800
P00017,C00003,CLI00642,PAR,V00002,SUC00047,24/5/2019,6,160.000,"26666,66667",11.200
P00017,C00003,CLI00479,ECU,V00029,SUC00025,9/10/2016,47,480.000,"10212,76596",67.200
P00017,C00003,CLI00479,ECU,V00029,SUC00025,9/10/2020,47,480.000,"10212,76596",67.200
P00017,C00003,CLI00479,GUA,V00056,SUC00017,12/5/2019,24,290.000,"12083,33333",40.600
P00017,C00003,CLI00479,HON,V00024,SUC00021,2/4/2018,28,290.000,"10357,14286",14.500
P00017,C00003,CLI00479,HON,V00024,SUC00021,2/4/2021,28,290.000,"10357,14286",14.500
P00017,C00003,CLI00586,CRI,V00001,SUC00031,24/9/2016,45,480.000,"10666,66667",48.000
P00017,C00003,CLI00586,CRI,V00001,SUC00031,24/9/2020,45,480.000,"10666,66667",48.000
P00017,C00003,CLI00586,GUA,V00011,SUC00028,21/5/2016,44,450.000,"10227,27273",81.000
P00017,C00003,CLI00586,GUA,V00011,SUC00028,21/5/2020,44,450.000,"10227,27273",81.000
P00017,C00003,CLI00115,COL,V00039,SUC00012,30/7/2017,47,480.000,"10212,76596",76.800
P00017,C00003,CLI00115,COL,V00039,SUC00012,30/7/2020,47,480.000,"10212,76596",76.800
P00017,C00003,CLI00515,ECU,V00050,SUC00023,13/4/2019,22,230.000,"10454,54545",27.600
P00017,C00003,CLI00515,MEX,V00019,SUC00005,11/9/2018,4,50.000,12500,"0,95"
P00017,C00003,CLI00515,MEX,V00019,SUC00005,11/9/2021,4,50.000,12500,"0,95"
P00017,C00003,CLI00229,PER,V00040,SUC00061,12/1/2019,3,40.000,"13333,33333","0,64"
P00017,C00003,CLI00361,DOM,V00059,SUC00011,1/3/2016,8,110.000,13750,20.900
P00017,C00003,CLI00361,DOM,V00059,SUC00011,31/12/2019,8,110.000,13750,20.900
P00017,C00003,CLI00361,DOM,V00059,SUC00011,1/3/2020,8,110.000,13750,20.900
P00017,C00003,CLI00667,COL,V00051,SUC00001,6/9/2017,20,210.000,10500,14.700
P00017,C00003,CLI00578,ECU,V00064,SUC00060,30/6/2017,33,400.000,"12121,21212",60.000
P00017,C00003,CLI00578,ECU,V00064,SUC00060,30/6/2020,33,400.000,"12121,21212",60.000
P00017,C00003,CLI00578,GUA,V00011,SUC00028,22/8/2019,30,310.000,"10333,33333",31.000
P00017,C00003,CLI00403,URU,V00065,SUC00039,9/1/2018,50,580.000,11600,104.400
P00017,C00003,CLI00403,URU,V00065,SUC00039,9/1/2021,50,580.000,11600,104.400
P00017,C00003,CLI00691,PAR,V00033,SUC00018,17/2/2016,44,460.000,"10454,54545",92.000
P00017,C00003,CLI00691,PAR,V00033,SUC00018,18/12/2019,44,460.000,"10454,54545",92.000
P00017,C00003,CLI00691,PAR,V00033,SUC00018,17/2/2020,44,460.000,"10454,54545",92.000
P00017,C00003,CLI00049,CHI,V00062,SUC00020,29/7/2018,13,180.000,"13846,15385",16.200
P00017,C00003,CLI00049,CHI,V00062,SUC00020,29/7/2021,13,180.000,"13846,15385",16.200
P00017,C00003,CLI00288,DOM,V00035,SUC00016,15/4/2019,19,200.000,"10526,31579",30.000
P00017,C00003,CLI00273,URU,V00065,SUC00039,26/6/2019,8,90.000,11250,"0,45"
P00017,C00003,CLI00365,ECU,V00036,SUC00029,30/3/2016,45,470.000,"10444,44444",65.800
P00017,C00003,CLI00365,ECU,V00036,SUC00029,29/1/2020,45,470.000,"10444,44444",65.800
P00017,C00003,CLI00365,ECU,V00036,SUC00029,30/3/2020,45,470.000,"10444,44444",65.800
P00017,C00003,CLI00365,ESP,V00063,SUC00027,21/3/2017,18,190.000,"10555,55556",19.000
P00017,C00003,CLI00365,HON,V00024,SUC00021,6/8/2017,24,270.000,11250,32.400
P00017,C00003,CLI00365,HON,V00057,SUC00015,30/3/2016,35,360.000,"10285,71429",39.600
P00017,C00003,CLI00365,HON,V00057,SUC00015,29/1/2020,35,360.000,"10285,71429",39.600
P00017,C00003,CLI00365,HON,V00057,SUC00015,30/3/2020,35,360.000,"10285,71429",39.600
P00017,C00003,CLI00365,PER,V00009,SUC00055,13/9/2017,21,220.000,"10476,19048",11.000
P00017,C00003,CLI00249,ESP,V00061,SUC00014,16/7/2017,49,510.000,"10408,16327",35.700
P00017,C00003,CLI00249,ESP,V00061,SUC00014,16/7/2020,49,510.000,"10408,16327",35.700
P00017,C00003,CLI00249,ESP,V00063,SUC00027,12/5/2017,36,500.000,"13888,88889",70.000
P00017,C00003,CLI00694,PER,V00009,SUC00055,10/8/2016,16,190.000,11875,13.300
P00017,C00003,CLI00694,PER,V00009,SUC00055,10/8/2020,16,190.000,11875,13.300
P00017,C00003,CLI00641,ESP,V00012,SUC00050,4/8/2017,20,210.000,10500,37.800
P00017,C00003,CLI00453,COL,V00018,SUC00038,13/7/2017,50,520.000,10400,104.000
P00017,C00003,CLI00453,COL,V00018,SUC00038,13/7/2020,50,520.000,10400,104.000
P00017,C00003,CLI00495,PAR,V00043,SUC00009,30/3/2017,29,320.000,"11034,48276",57.600
P00017,C00003,CLI00783,MEX,V00048,SUC00053,13/6/2017,20,210.000,10500,21.000
P00017,C00003,CLI00783,MEX,V00048,SUC00053,13/6/2020,20,210.000,10500,21.000
P00017,C00003,CLI00174,ECU,V00064,SUC00060,4/2/2016,9,100.000,"11111,11111","0,9"
P00017,C00003,CLI00174,ECU,V00064,SUC00060,5/12/2019,9,100.000,"11111,11111","0,9"
P00017,C00003,CLI00174,ECU,V00064,SUC00060,4/2/2020,9,100.000,"11111,11111","0,9"
P00017,C00003,CLI00174,GUA,V00056,SUC00017,13/9/2018,23,240.000,"10434,78261",12.000
P00017,C00003,CLI00174,GUA,V00056,SUC00017,13/9/2021,23,240.000,"10434,78261",12.000
P00017,C00003,CLI00202,CRI,V00022,SUC00037,7/1/2016,30,360.000,12000,18.000
P00017,C00003,CLI00202,CRI,V00022,SUC00037,7/11/2019,30,360.000,12000,18.000
P00017,C00003,CLI00202,ESP,V00026,SUC00046,9/4/2017,8,90.000,11250,18.000
P00017,C00003,CLI00202,ESP,V00026,SUC00046,5/4/2019,43,440.000,"10232,55814",52.800
P00017,C00003,CLI00202,HON,V00006,SUC00030,23/3/2016,25,260.000,10400,18.200
P00017,C00003,CLI00202,HON,V00006,SUC00030,22/1/2020,25,260.000,10400,18.200
P00017,C00003,CLI00202,HON,V00006,SUC00030,23/3/2020,25,260.000,10400,18.200
P00017,C00003,CLI00239,ECU,V00064,SUC00060,4/7/2018,18,190.000,"10555,55556",22.800
P00017,C00003,CLI00239,ECU,V00064,SUC00060,4/7/2021,18,190.000,"10555,55556",22.800
P00017,C00003,CLI00239,HON,V00006,SUC00030,21/3/2017,15,160.000,"10666,66667",27.200
P00017,C00003,CLI00504,ESP,V00026,SUC00046,22/9/2019,48,500.000,"10416,66667",25.000
P00017,C00003,CLI00551,PAR,V00043,SUC00009,11/6/2016,23,250.000,"10869,56522",35.000
P00017,C00003,CLI00596,ARG,V00017,SUC00045,15/1/2016,48,520.000,"10833,33333",46.800
P00017,C00003,CLI00596,ARG,V00017,SUC00045,15/11/2019,48,520.000,"10833,33333",46.800
P00017,C00003,CLI00596,DOM,V00035,SUC00016,9/10/2017,15,160.000,"10666,66667",24.000
P00017,C00003,CLI00624,ARG,V00032,SUC00057,9/7/2019,2,30.000,15000,"0,27"
P00017,C00003,CLI00624,CRI,V00022,SUC00037,7/6/2016,18,2.550.000,"141666,6667",229.500
P00017,C00003,CLI00624,DOM,V00035,SUC00016,25/11/2018,49,2.420.000,"49387,7551",314.600
P00017,C00003,CLI00624,DOM,V00035,SUC00016,25/11/2020,49,2.420.000,"49387,7551",314.600
P00017,C00003,CLI00460,CRI,V00022,SUC00037,9/1/2018,40,410.000,10250,65.600
P00017,C00003,CLI00460,CRI,V00022,SUC00037,9/1/2021,40,410.000,10250,65.600
P00017,C00003,CLI00460,PAR,V00033,SUC00018,14/2/2019,5,60.000,12000,12.000
P00017,C00003,CLI00460,URU,V00041,SUC00058,30/9/2019,39,470.000,"12051,28205",61.100
P00017,C00003,CLI00011,ESP,V00063,SUC00027,6/5/2016,37,520.000,"14054,05405",104.000
P00017,C00003,CLI00011,ESP,V00063,SUC00027,6/5/2020,37,520.000,"14054,05405",104.000
P00017,C00003,CLI00011,PER,V00013,SUC00036,11/1/2018,6,70.000,"11666,66667","0,98"
P00017,C00003,CLI00011,PER,V00013,SUC00036,11/1/2021,6,70.000,"11666,66667","0,98"
P00017,C00003,CLI00459,CHI,V00030,SUC00051,24/3/2019,6,70.000,"11666,66667","0,63"
P00017,C00003,CLI00459,ESP,V00012,SUC00050,24/3/2019,8,90.000,11250,15.300
P00017,C00003,CLI00459,GUA,V00005,SUC00013,24/3/2019,31,1.550.000,50000,201.500
P00017,C00003,CLI00347,URU,V00027,SUC00065,20/6/2016,40,430.000,10750,60.200
P00017,C00003,CLI00075,CHI,V00030,SUC00051,18/3/2018,6,70.000,"11666,66667","0,98"
P00017,C00003,CLI00075,CHI,V00030,SUC00051,18/3/2021,6,70.000,"11666,66667","0,98"
P00017,C00003,CLI00075,DOM,V00004,SUC00041,11/12/2017,25,310.000,12400,31.000
P00017,C00003,CLI00075,DOM,V00004,SUC00041,11/12/2020,25,310.000,12400,31.000
P00017,C00003,CLI00674,HON,V00006,SUC00030,4/5/2019,8,90.000,11250,"0,9"
P00017,C00003,CLI00674,HON,V00006,SUC00030,11/7/2019,2,30.000,15000,"0,42"
P00017,C00003,CLI00454,HON,V00006,SUC00030,30/7/2016,23,270.000,"11739,13043",24.300
P00017,C00003,CLI00582,CRI,V00001,SUC00031,1/9/2017,38,390.000,"10263,15789",42.900
P00017,C00003,CLI00582,CRI,V00022,SUC00037,20/2/2017,30,410.000,"13666,66667",49.200
P00017,C00003,CLI00582,ESP,V00012,SUC00050,19/2/2018,15,160.000,"10666,66667",25.600
P00017,C00003,CLI00582,ESP,V00012,SUC00050,19/2/2021,15,160.000,"10666,66667",25.600
P00017,C00003,CLI00582,GUA,V00056,SUC00017,5/1/2019,28,290.000,"10357,14286",23.200
